date,Open,High,Low,Close,Adj Close,Volume
2023-10-02 09:30:00-04:00,155.4199981689453,155.4199981689453,154.89999389648438,155.11000061035156,155.11000061035156,175242
2023-10-02 09:31:00-04:00,155.07000732421875,155.13999938964844,154.86000061035156,154.9199981689453,154.9199981689453,25403
2023-10-02 09:32:00-04:00,154.9199981689453,155.0800018310547,154.74000549316406,154.77999877929688,154.77999877929688,21504
2023-10-02 09:33:00-04:00,154.72999572753906,154.75,154.44000244140625,154.60000610351562,154.60000610351562,17980
2023-10-02 09:34:00-04:00,154.55999755859375,154.69000244140625,154.49000549316406,154.49000549316406,154.49000549316406,9692
2023-10-02 09:35:00-04:00,154.47999572753906,154.60000610351562,154.3800048828125,154.48500061035156,154.48500061035156,13063
2023-10-02 09:36:00-04:00,154.49000549316406,154.7100067138672,154.44000244140625,154.69000244140625,154.69000244140625,6953
2023-10-02 09:37:00-04:00,154.69000244140625,154.75,154.53500366210938,154.63999938964844,154.63999938964844,16384
2023-10-02 09:38:00-04:00,154.5800018310547,154.65499877929688,154.5399932861328,154.58999633789062,154.58999633789062,10134
2023-10-02 09:39:00-04:00,154.5500030517578,154.77999877929688,154.52999877929688,154.77999877929688,154.77999877929688,10033
2023-10-02 09:40:00-04:00,154.75999450683594,154.80999755859375,154.6199951171875,154.80999755859375,154.80999755859375,10875
2023-10-02 09:41:00-04:00,154.89999389648438,155.0800018310547,154.8800048828125,155.02000427246094,155.02000427246094,10367
2023-10-02 09:42:00-04:00,155.0399932861328,155.14999389648438,154.97999572753906,155.08999633789062,155.08999633789062,7563
2023-10-02 09:43:00-04:00,155.0850067138672,155.1699981689453,155.0850067138672,155.13999938964844,155.13999938964844,4336
2023-10-02 09:44:00-04:00,155.08999633789062,155.14480590820312,155.05999755859375,155.13999938964844,155.13999938964844,4762
2023-10-02 09:45:00-04:00,155.1199951171875,155.19000244140625,154.9550018310547,154.99000549316406,154.99000549316406,18581
2023-10-02 09:46:00-04:00,155.0050048828125,155.10000610351562,154.93499755859375,155.05999755859375,155.05999755859375,17333
2023-10-02 09:47:00-04:00,155.1199951171875,155.14999389648438,155.07000732421875,155.1199951171875,155.1199951171875,6617
2023-10-02 09:48:00-04:00,155.1300048828125,155.14999389648438,154.94000244140625,154.99000549316406,154.99000549316406,10432
2023-10-02 09:49:00-04:00,154.94000244140625,155.02999877929688,154.89199829101562,155.00999450683594,155.00999450683594,14824
2023-10-02 09:50:00-04:00,155.0,155.0800018310547,155.0,155.0399932861328,155.0399932861328,10769
2023-10-02 09:51:00-04:00,155.02000427246094,155.0500030517578,154.88999938964844,154.9199981689453,154.9199981689453,12640
2023-10-02 09:52:00-04:00,154.9199981689453,154.9199981689453,154.8300018310547,154.88999938964844,154.88999938964844,8819
2023-10-02 09:53:00-04:00,154.89500427246094,154.9499969482422,154.80999755859375,154.8300018310547,154.8300018310547,13223
2023-10-02 09:54:00-04:00,154.84500122070312,154.8800048828125,154.8000030517578,154.87750244140625,154.87750244140625,16979
2023-10-02 09:55:00-04:00,154.88429260253906,154.9149932861328,154.82000732421875,154.86500549316406,154.86500549316406,10627
2023-10-02 09:56:00-04:00,154.88999938964844,155.02000427246094,154.8800048828125,154.99000549316406,154.99000549316406,13054
2023-10-02 09:57:00-04:00,154.99000549316406,155.02999877929688,154.94500732421875,154.97999572753906,154.97999572753906,12160
2023-10-02 09:58:00-04:00,154.97999572753906,155.0,154.9149932861328,154.9499969482422,154.9499969482422,6726
2023-10-02 09:59:00-04:00,154.97000122070312,154.97000122070312,154.75999450683594,154.75999450683594,154.75999450683594,32033
2023-10-02 10:00:00-04:00,154.75999450683594,154.75999450683594,154.62939453125,154.62939453125,154.62939453125,15625
2023-10-02 10:01:00-04:00,154.63999938964844,154.74000549316406,154.60000610351562,154.60000610351562,154.60000610351562,13815
2023-10-02 10:02:00-04:00,154.60000610351562,154.60000610351562,154.52000427246094,154.52999877929688,154.52999877929688,11547
2023-10-02 10:03:00-04:00,154.52000427246094,154.52999877929688,154.44500732421875,154.49000549316406,154.49000549316406,14015
2023-10-02 10:04:00-04:00,154.47999572753906,154.57000732421875,154.4600067138672,154.57000732421875,154.57000732421875,15509
2023-10-02 10:05:00-04:00,154.55999755859375,154.6699981689453,154.5500030517578,154.6199951171875,154.6199951171875,14269
2023-10-02 10:06:00-04:00,154.6199951171875,154.72999572753906,154.6199951171875,154.72000122070312,154.72000122070312,10236
2023-10-02 10:07:00-04:00,154.69000244140625,154.75999450683594,154.63999938964844,154.69500732421875,154.69500732421875,9072
2023-10-02 10:08:00-04:00,154.68629455566406,154.71499633789062,154.61000061035156,154.6300048828125,154.6300048828125,7706
2023-10-02 10:09:00-04:00,154.6199951171875,154.64999389648438,154.59500122070312,154.64999389648438,154.64999389648438,9101
2023-10-02 10:10:00-04:00,154.67999267578125,154.67999267578125,154.52000427246094,154.52000427246094,154.52000427246094,11317
2023-10-02 10:11:00-04:00,154.52999877929688,154.52999877929688,154.47000122070312,154.4949951171875,154.4949951171875,11296
2023-10-02 10:12:00-04:00,154.47999572753906,154.5,154.41000366210938,154.41000366210938,154.41000366210938,11732
2023-10-02 10:13:00-04:00,154.41000366210938,154.44000244140625,154.3300018310547,154.44000244140625,154.44000244140625,29805
2023-10-02 10:14:00-04:00,154.41000366210938,154.49000549316406,154.38999938964844,154.42999267578125,154.42999267578125,19121
2023-10-02 10:15:00-04:00,154.41000366210938,154.52999877929688,154.41000366210938,154.50999450683594,154.50999450683594,15559
2023-10-02 10:16:00-04:00,154.50999450683594,154.57000732421875,154.4600067138672,154.57000732421875,154.57000732421875,13061
2023-10-02 10:17:00-04:00,154.5800018310547,154.6699981689453,154.5800018310547,154.6667938232422,154.6667938232422,5331
2023-10-02 10:18:00-04:00,154.63999938964844,154.66000366210938,154.5800018310547,154.60000610351562,154.60000610351562,9794
2023-10-02 10:19:00-04:00,154.61000061035156,154.61000061035156,154.5500030517578,154.60000610351562,154.60000610351562,11522
2023-10-02 10:20:00-04:00,154.60000610351562,154.63900756835938,154.5,154.5,154.5,21336
2023-10-02 10:21:00-04:00,154.50999450683594,154.50999450683594,154.32000732421875,154.32000732421875,154.32000732421875,18793
2023-10-02 10:22:00-04:00,154.3300018310547,154.35000610351562,154.27999877929688,154.32000732421875,154.32000732421875,12534
2023-10-02 10:23:00-04:00,154.3000030517578,154.30999755859375,154.22000122070312,154.22000122070312,154.22000122070312,8657
2023-10-02 10:24:00-04:00,154.25,154.3000030517578,154.1999969482422,154.27999877929688,154.27999877929688,10767
2023-10-02 10:25:00-04:00,154.26499938964844,154.35000610351562,154.25999450683594,154.33999633789062,154.33999633789062,20122
2023-10-02 10:26:00-04:00,154.35000610351562,154.38999938964844,154.2899932861328,154.3000030517578,154.3000030517578,9359
2023-10-02 10:27:00-04:00,154.2949981689453,154.41000366210938,154.2949981689453,154.41000366210938,154.41000366210938,9301
2023-10-02 10:28:00-04:00,154.41000366210938,154.4600067138672,154.38999938964844,154.4499969482422,154.4499969482422,18949
2023-10-02 10:29:00-04:00,154.4499969482422,154.5,154.39999389648438,154.4199981689453,154.4199981689453,11244
2023-10-02 10:30:00-04:00,154.41000366210938,154.4600067138672,154.39999389648438,154.44500732421875,154.44500732421875,7362
2023-10-02 10:31:00-04:00,154.44000244140625,154.46499633789062,154.4199981689453,154.44000244140625,154.44000244140625,7954
2023-10-02 10:32:00-04:00,154.4499969482422,154.52999877929688,154.43600463867188,154.47000122070312,154.47000122070312,11236
2023-10-02 10:33:00-04:00,154.49000549316406,154.49000549316406,154.42999267578125,154.44000244140625,154.44000244140625,4912
2023-10-02 10:34:00-04:00,154.44000244140625,154.47999572753906,154.44000244140625,154.4600067138672,154.4600067138672,7714
2023-10-02 10:35:00-04:00,154.4600067138672,154.5050048828125,154.44000244140625,154.44000244140625,154.44000244140625,6462
2023-10-02 10:36:00-04:00,154.4499969482422,154.55999755859375,154.43600463867188,154.5399932861328,154.5399932861328,12346
2023-10-02 10:37:00-04:00,154.5399932861328,154.60000610351562,154.5399932861328,154.58999633789062,154.58999633789062,8204
2023-10-02 10:38:00-04:00,154.5800018310547,154.60000610351562,154.55999755859375,154.57000732421875,154.57000732421875,14749
2023-10-02 10:39:00-04:00,154.55999755859375,154.57000732421875,154.50999450683594,154.50999450683594,154.50999450683594,8200
2023-10-02 10:40:00-04:00,154.4499969482422,154.4600067138672,154.4199981689453,154.43150329589844,154.43150329589844,6589
2023-10-02 10:41:00-04:00,154.42999267578125,154.44000244140625,154.3800048828125,154.3800048828125,154.3800048828125,7111
2023-10-02 10:42:00-04:00,154.3699951171875,154.3699951171875,154.3000030517578,154.3000030517578,154.3000030517578,7351
2023-10-02 10:43:00-04:00,154.27999877929688,154.27999877929688,154.2100067138672,154.27999877929688,154.27999877929688,10440
2023-10-02 10:44:00-04:00,154.26499938964844,154.33999633789062,154.24000549316406,154.30999755859375,154.30999755859375,9786
2023-10-02 10:45:00-04:00,154.35000610351562,154.41000366210938,154.33999633789062,154.35000610351562,154.35000610351562,4971
2023-10-02 10:46:00-04:00,154.35000610351562,154.3699951171875,154.27999877929688,154.30999755859375,154.30999755859375,9996
2023-10-02 10:47:00-04:00,154.2899932861328,154.35000610351562,154.27000427246094,154.3300018310547,154.3300018310547,9019
2023-10-02 10:48:00-04:00,154.32000732421875,154.33999633789062,154.24000549316406,154.27000427246094,154.27000427246094,10642
2023-10-02 10:49:00-04:00,154.24000549316406,154.25,154.2100067138672,154.21839904785156,154.21839904785156,5366
2023-10-02 10:50:00-04:00,154.1999969482422,154.25999450683594,154.18499755859375,154.25999450683594,154.25999450683594,8228
2023-10-02 10:52:00-04:00,154.2100067138672,154.24029541015625,154.19000244140625,154.24000549316406,154.24000549316406,18750
2023-10-02 10:53:00-04:00,154.2200927734375,154.25,154.17999267578125,154.17999267578125,154.17999267578125,11471
2023-10-02 10:54:00-04:00,154.1699981689453,154.1750030517578,154.09500122070312,154.11500549316406,154.11500549316406,7022
2023-10-02 10:55:00-04:00,154.08999633789062,154.1199951171875,154.0399932861328,154.0399932861328,154.0399932861328,8511
2023-10-02 10:56:00-04:00,154.02999877929688,154.0500030517578,153.97999572753906,154.0399932861328,154.0399932861328,24840
2023-10-02 10:57:00-04:00,154.0500030517578,154.08999633789062,154.01499938964844,154.0800018310547,154.0800018310547,11160
2023-10-02 10:58:00-04:00,154.05999755859375,154.0800018310547,154.03590393066406,154.0500030517578,154.0500030517578,11079
2023-10-02 10:59:00-04:00,154.05999755859375,154.1699981689453,154.0500030517578,154.1649932861328,154.1649932861328,13266
2023-10-02 11:00:00-04:00,154.18499755859375,154.30999755859375,154.1699981689453,154.30999755859375,154.30999755859375,12351
2023-10-02 11:01:00-04:00,154.30499267578125,154.3800048828125,154.3000030517578,154.30999755859375,154.30999755859375,20194
2023-10-02 11:02:00-04:00,154.32000732421875,154.33999633789062,154.3000030517578,154.33999633789062,154.33999633789062,10285
