date,Open,High,Low,Close,Adj Close,Volume
2023-10-02 09:30:00-04:00,58.0099983215332,58.02000045776367,58.0,58.02000045776367,58.02000045776367,7774
2023-10-02 09:31:00-04:00,58.02000045776367,58.04999923706055,57.81999969482422,57.83000183105469,57.83000183105469,144756
2023-10-02 09:32:00-04:00,57.84000015258789,57.959999084472656,57.83000183105469,57.845001220703125,57.845001220703125,35222
2023-10-02 09:33:00-04:00,57.849998474121094,57.88999938964844,57.7599983215332,57.77000045776367,57.77000045776367,21447
2023-10-02 09:34:00-04:00,57.76900100708008,57.77000045776367,57.69499969482422,57.69499969482422,57.69499969482422,27578
2023-10-02 09:35:00-04:00,57.70000076293945,57.75,57.630001068115234,57.669898986816406,57.669898986816406,27278
2023-10-02 09:36:00-04:00,57.650001525878906,57.77000045776367,57.560001373291016,57.749900817871094,57.749900817871094,25272
2023-10-02 09:37:00-04:00,57.7599983215332,57.7599983215332,57.665000915527344,57.724998474121094,57.724998474121094,17388
2023-10-02 09:38:00-04:00,57.75,57.790000915527344,57.7400016784668,57.77000045776367,57.77000045776367,16850
2023-10-02 09:39:00-04:00,57.77000045776367,57.81999969482422,57.709999084472656,57.79999923706055,57.79999923706055,27527
2023-10-02 09:40:00-04:00,57.790000915527344,57.81999969482422,57.7400016784668,57.81999969482422,57.81999969482422,16501
2023-10-02 09:41:00-04:00,57.81999969482422,57.8650016784668,57.81999969482422,57.83000183105469,57.83000183105469,22335
2023-10-02 09:42:00-04:00,57.84000015258789,57.8650016784668,57.79999923706055,57.81999969482422,57.81999969482422,19921
2023-10-02 09:43:00-04:00,57.83000183105469,57.849998474121094,57.775001525878906,57.810001373291016,57.810001373291016,14973
2023-10-02 09:44:00-04:00,57.813899993896484,57.880001068115234,57.813899993896484,57.86000061035156,57.86000061035156,8662
2023-10-02 09:45:00-04:00,57.86000061035156,57.90999984741211,57.81999969482422,57.84000015258789,57.84000015258789,22810
2023-10-02 09:46:00-04:00,57.845001220703125,57.900001525878906,57.84000015258789,57.880001068115234,57.880001068115234,30854
2023-10-02 09:47:00-04:00,57.8849983215332,57.939998626708984,57.8849983215332,57.93000030517578,57.93000030517578,21656
2023-10-02 09:48:00-04:00,57.9359016418457,57.94499969482422,57.8650016784668,57.900001525878906,57.900001525878906,20026
2023-10-02 09:49:00-04:00,57.904998779296875,57.95000076293945,57.875,57.94499969482422,57.94499969482422,19540
2023-10-02 09:50:00-04:00,57.95000076293945,57.9900016784668,57.93000030517578,57.93790054321289,57.93790054321289,30895
2023-10-02 09:51:00-04:00,57.939998626708984,57.95500183105469,57.90999984741211,57.91999816894531,57.91999816894531,12302
2023-10-02 09:52:00-04:00,57.91999816894531,57.96500015258789,57.880001068115234,57.959999084472656,57.959999084472656,16603
2023-10-02 09:53:00-04:00,57.96500015258789,58.0099983215332,57.959999084472656,57.974998474121094,57.974998474121094,28544
2023-10-02 09:54:00-04:00,57.97999954223633,58.0,57.970001220703125,57.97999954223633,57.97999954223633,9179
2023-10-02 09:55:00-04:00,57.97999954223633,57.97999954223633,57.95000076293945,57.95399856567383,57.95399856567383,14406
2023-10-02 09:56:00-04:00,57.959999084472656,57.9900016784668,57.959999084472656,57.9900016784668,57.9900016784668,8214
2023-10-02 09:57:00-04:00,57.98500061035156,58.029998779296875,57.98500061035156,58.029998779296875,58.029998779296875,14442
