-176	-28
127	53
-36	-7
-250	-48
54	43
65	28
-250	-54
-58	15
123	48
-175	-40
-174	-17
122	58
-64	-9
-257	-44
59	47
52	24
-251	-55
-37	19
125	43
-187	-54
-169	-27
123	51
-66	-10
-229	-35
92	62
63	39
-228	-32
8	50
151	74
-156	-12
-99	21
176	87
-44	12
-192	-10
126	79
67	43
-219	-30
27	51
142	66
-177	-25
-96	17
163	79
-72	0
-195	-16
125	72
44	34
-229	-30
36	55
132	61
-188	-31
-85	17
162	73
-89	-4
-187	-10
131	74
25	24
-240	-39
47	54
129	59
-193	-27
-58	34
178	88
-84	4
-154	5
157	86
30	30
-215	-23
73	68
126	65
-192	-20
-37	37
174	79
-105	-5
-148	7
160	85
12	27
-216	-22
81	67
109	55
-205	-32
-29	33
161	69
-129	-19
-145	-4
157	72
-11	10
-216	-28
90	62
93	42
-218	-37
-19	38
155	71
-141	-17
-130	8
164	83
-24	16
-212	-20
101	70
86	48
-216	-33
1	40
154	64
-151	-28
-117	4
165	75
-43	2
-207	-26
112	65
67	37
-230	-36
5	42
140	62
-172	-32
-110	6
160	71
-63	-4
-210	-29
105	57
59	33
-214	-26
50	70
175	95
-129	18
-29	73
234	139
4	71
-108	62
210	146
121	102
-155	35
111	117
199	122
-123	29
-13	79
230	133
-25	50
-115	42
201	127
92	81
-165	21
115	105
183	102
-139	15
-5	72
218	118
-53	34
-119	35
193	115
65	61
-178	7
112	94
159	83
-162	-6
-4	57
201	100
-82	14
-125	23
179	105
30	47
-191	-2
111	87
131	73
-187	-10
-7	57
182	93
-110	5
-119	23
185	100
15	35
-186	-8
123	81
119	62
-191	-18
12	55
183	81
-118	-9
-102	16
190	87
-3	19
-180	-9
136	82
113	57
-192	-19
27	55
174	77
-134	-13
-92	18
188	87
-22	15
-178	-9
140	78
94	46
-199	-27
44	58
175	75
-141	-15
-75	25
187	86
-47	3
-188	-19
139	74
84	45
-197	-22
62	63
174	80
-141	-12
-49	31
209	94
-34	14
-145	2
171	88
75	42
-191	-20
82	63
166	64
-158	-26
-42	25
194	79
-64	-4
-149	-6
168	79
53	27
-200	-34
84	53
147	51
-173	-37
-33	19
185	64
-88	-21
-148	-17
161	62
21	4
-214	-48
83	40
124	30
-193	-57
-22	5
182	47
-106	-39
-138	-27
166	53
6	-10
-210	-53
92	38
107	24
-207	-59
-22	8
161	40
-134	-52
-136	-33
160	41
-23	-25
-222	-62
95	33
91	12
-216	-68
-7	5
157	33
-147	-60
-127	-36
160	36
-35	-32
-205	-61
112	30
84	3
-212	-69
14	7
155	30
-159	-60
-106	-27
170	39
-48	-33
-198	-54
120	40
63	9
-225	-62
19	15
136	30
-182	-63
-104	-18
160	46
-70	-33
-193	-49
125	40
51	1
-230	-66
31	18
133	25
-186	-67
-86	-20
162	40
-91	-41
-196	-49
121	38
22	-10
-242	-71
33	15
113	18
-206	-70
-82	-14
149	36
-113	-48
-187	-49
132	37
10	-13
-238	-66
50	23
104	20
-216	-67
-68	-9
148	37
-127	-49
-174	-43
139	37
-3	-18
-234	-65
64	27
99	17
-217	-66
-42	3
157	37
-134	-52
-157	-35
148	43
-15	-18
-227	-60
75	28
84	9
-226	-74
-31	-5
153	28
-145	-60
-142	-37
151	40
-30	-26
-222	-66
81	16
67	-10
-232	-78
-14	3
147	35
-157	-56
-129	-26
155	43
-49	-30
-216	-59
99	31
60	-1
-237	-75
-4	-1
136	17
-176	-75
-121	-39
146	27
-78	-50
-224	-71
94	18
35	-16
-249	-85
-1	-4
116	10
-198	-79
-113	-34
149	28
-89	-51
-209	-64
116	27
35	-13
-240	-77
25	8
121	16
-204	-76
-101	-29
145	23
-107	-61
-204	-67
115	20
13	-26
-248	-85
32	3
105	3
-216	-85
-84	-28
145	24
-123	-60
-195	-58
116	23
-9	-33
-248	-82
45	10
96	6
-225	-81
-73	-21
137	23
-142	-65
-187	-55
125	27
-21	-32
-246	-80
54	9
78	-2
-240	-87
-62	-21
134	18
-155	-70
-173	-56
130	22
-41	-41
-250	-83
59	9
66	-7
-247	-87
-48	-16
130	16
-171	-73
-162	-47
133	26
-54	-44
-239	-79
73	11
54	-13
-252	-91
-35	-15
121	9
-186	-80
-150	-49
133	18
-76	-56
-240	-78
79	13
36	-20
-262	-92
-24	-14
111	6
-202	-82
-141	-41
129	25
-94	-52
-232	-72
89	15
28	-22
-256	-89
-5	-7
102	6
-216	-85
-128	-41
130	17
-110	-59
-226	-68
95	19
12	-24
-260	-87
